implementation,run,warmup,metric,milliseconds
polyhok,75,0,cpu_gpu_transfer,37224.905000000
polyhok,75,0,gpu_cpu_transfer,3877.441000000
polyhok,75,0,gpu_compute,666824.902000000
polyhok,75,0,application_total,717959.293000000
polyhok,76,0,compilation,23360.590000000
polyhok,76,0,model_setup,421.332000000
polyhok,76,0,batch_loading,78438.866000000
polyhok,76,0,training_total,706584.577000000
polyhok,76,0,epoch_average,7065.845770000
polyhok,76,0,batch_average,26.220913569
polyhok,76,0,prediction_total,6533.122000000
polyhok,76,0,cpu_gpu_transfer,29324.450000000
polyhok,76,0,gpu_cpu_transfer,4207.254000000
polyhok,76,0,gpu_compute,678047.551000000
polyhok,76,0,application_total,722623.496000000
polyhok,77,0,compilation,27196.804000000
polyhok,77,0,model_setup,389.291000000
polyhok,77,0,batch_loading,64473.830000000
polyhok,77,0,training_total,694688.296000000
polyhok,77,0,epoch_average,6946.882960000
polyhok,77,0,batch_average,25.790548401
polyhok,77,0,prediction_total,5611.537000000
polyhok,77,0,cpu_gpu_transfer,27090.436000000
polyhok,77,0,gpu_cpu_transfer,3534.808000000
polyhok,77,0,gpu_compute,668496.617000000
polyhok,77,0,application_total,708640.885000000
polyhok,78,0,compilation,14357.169000000
polyhok,78,0,model_setup,431.308000000
polyhok,78,0,batch_loading,81303.461000000
polyhok,78,0,training_total,708218.794000000
polyhok,78,0,epoch_average,7082.187940000
polyhok,78,0,batch_average,26.280660706
polyhok,78,0,prediction_total,6446.723000000
polyhok,78,0,cpu_gpu_transfer,32785.404000000
polyhok,78,0,gpu_cpu_transfer,4165.953000000
polyhok,78,0,gpu_compute,676139.465000000
polyhok,78,0,application_total,724022.337000000
polyhok,79,0,compilation,15722.211000000
polyhok,79,0,model_setup,435.644000000
polyhok,79,0,batch_loading,79865.426000000
polyhok,79,0,training_total,707360.318000000
polyhok,79,0,epoch_average,7073.603180000
polyhok,79,0,batch_average,26.252029071
polyhok,79,0,prediction_total,6372.972000000
polyhok,79,0,cpu_gpu_transfer,33713.194000000
polyhok,79,0,gpu_cpu_transfer,4012.080000000
polyhok,79,0,gpu_compute,674539.544000000
polyhok,79,0,application_total,723182.070000000
polyhok,80,0,compilation,18722.135000000
polyhok,80,0,model_setup,444.538000000
polyhok,80,0,batch_loading,64566.794000000
polyhok,80,0,training_total,694222.072000000
polyhok,80,0,epoch_average,6942.220720000
polyhok,80,0,batch_average,25.772527695
polyhok,80,0,prediction_total,6202.380000000
polyhok,80,0,cpu_gpu_transfer,26447.612000000
polyhok,80,0,gpu_cpu_transfer,4005.121000000
polyhok,80,0,gpu_compute,668776.955000000
polyhok,80,0,application_total,709802.652000000
polyhok,81,0,compilation,14010.631000000
polyhok,81,0,model_setup,408.502000000
polyhok,81,0,batch_loading,65534.071000000
polyhok,81,0,training_total,695573.781000000
polyhok,81,0,epoch_average,6955.737810000
polyhok,81,0,batch_average,25.823681227
polyhok,81,0,prediction_total,6355.777000000
polyhok,81,0,cpu_gpu_transfer,27140.320000000
polyhok,81,0,gpu_cpu_transfer,4118.289000000
polyhok,81,0,gpu_compute,669488.455000000
polyhok,81,0,application_total,711107.509000000
polyhok,82,0,compilation,20768.268000000
polyhok,82,0,model_setup,430.530000000
polyhok,82,0,batch_loading,77019.039000000
polyhok,82,0,training_total,705686.827000000
polyhok,82,0,epoch_average,7056.868270000
polyhok,82,0,batch_average,26.187380149
polyhok,82,0,prediction_total,5871.408000000
polyhok,82,0,cpu_gpu_transfer,28832.855000000
polyhok,82,0,gpu_cpu_transfer,3714.587000000
polyhok,82,0,gpu_compute,677458.027000000
polyhok,82,0,application_total,720279.726000000
polyhok,83,0,compilation,14213.422000000
polyhok,83,0,model_setup,455.913000000
polyhok,83,0,batch_loading,75951.257000000
polyhok,83,0,training_total,703617.309000000
polyhok,83,0,epoch_average,7036.173090000
polyhok,83,0,batch_average,26.121046506
polyhok,83,0,prediction_total,6326.335000000
polyhok,83,0,cpu_gpu_transfer,37447.274000000
polyhok,83,0,gpu_cpu_transfer,3983.123000000
polyhok,83,0,gpu_compute,667286.790000000
polyhok,83,0,application_total,718859.822000000
polyhok,84,0,compilation,24091.343000000
polyhok,84,0,model_setup,452.650000000
polyhok,84,0,batch_loading,78627.957000000
polyhok,84,0,training_total,705755.884000000
polyhok,84,0,epoch_average,7057.558840000
polyhok,84,0,batch_average,26.198935502
polyhok,84,0,prediction_total,6274.779000000
polyhok,84,0,cpu_gpu_transfer,39224.819000000
polyhok,84,0,gpu_cpu_transfer,3973.582000000
polyhok,84,0,gpu_compute,667546.279000000
polyhok,84,0,application_total,721051.242000000
polyhok,85,0,compilation,19410.453000000
polyhok,85,0,model_setup,397.735000000
polyhok,85,0,batch_loading,63950.380000000
polyhok,85,0,training_total,693713.214000000
polyhok,85,0,epoch_average,6937.132140000
polyhok,85,0,batch_average,25.754668550
polyhok,85,0,prediction_total,5970.244000000
polyhok,85,0,cpu_gpu_transfer,26392.587000000
polyhok,85,0,gpu_cpu_transfer,3884.327000000
polyhok,85,0,gpu_compute,668239.932000000
polyhok,85,0,application_total,707934.446000000
polyhok,86,0,compilation,22779.346000000
polyhok,86,0,model_setup,431.301000000
polyhok,86,0,batch_loading,78929.762000000
polyhok,86,0,training_total,707746.389000000
polyhok,86,0,epoch_average,7077.463890000
polyhok,86,0,batch_average,26.264978550
polyhok,86,0,prediction_total,6453.782000000
polyhok,86,0,cpu_gpu_transfer,30812.206000000
polyhok,86,0,gpu_cpu_transfer,4109.509000000
polyhok,86,0,gpu_compute,677752.096000000
polyhok,86,0,application_total,723317.207000000
polyhok,87,0,compilation,24212.177000000
polyhok,87,0,model_setup,436.597000000
polyhok,87,0,batch_loading,75654.935000000
polyhok,87,0,training_total,703617.247000000
polyhok,87,0,epoch_average,7036.172470000
polyhok,87,0,batch_average,26.121420929
polyhok,87,0,prediction_total,5666.950000000
polyhok,87,0,cpu_gpu_transfer,36692.771000000
polyhok,87,0,gpu_cpu_transfer,3535.265000000
polyhok,87,0,gpu_compute,667840.915000000
polyhok,87,0,application_total,717697.760000000
polyhok,88,0,compilation,14384.253000000
polyhok,88,0,model_setup,423.080000000
polyhok,88,0,batch_loading,76543.377000000
polyhok,88,0,training_total,704394.327000000
polyhok,88,0,epoch_average,7043.943270000
polyhok,88,0,batch_average,26.140618439
polyhok,88,0,prediction_total,6480.958000000
polyhok,88,0,cpu_gpu_transfer,28358.708000000
polyhok,88,0,gpu_cpu_transfer,4232.936000000
polyhok,88,0,gpu_compute,676772.348000000
polyhok,88,0,application_total,720174.132000000
polyhok,89,0,compilation,18992.669000000
polyhok,89,0,model_setup,449.432000000
polyhok,89,0,batch_loading,73774.643000000
polyhok,89,0,training_total,702726.722000000
polyhok,89,0,epoch_average,7027.267220000
polyhok,89,0,batch_average,26.088176283
polyhok,89,0,prediction_total,5816.024000000
polyhok,89,0,cpu_gpu_transfer,36743.074000000
polyhok,89,0,gpu_cpu_transfer,3691.012000000
polyhok,89,0,gpu_compute,666889.916000000
polyhok,89,0,application_total,717121.022000000
polyhok,90,0,compilation,27188.298000000
polyhok,90,0,model_setup,413.181000000
polyhok,90,0,batch_loading,82115.919000000
polyhok,90,0,training_total,711392.056000000
polyhok,90,0,epoch_average,7113.920560000
polyhok,90,0,batch_average,26.400770372
polyhok,90,0,prediction_total,6115.178000000
polyhok,90,0,cpu_gpu_transfer,34088.762000000
polyhok,90,0,gpu_cpu_transfer,3828.815000000
polyhok,90,0,gpu_compute,678072.929000000
polyhok,90,0,application_total,726583.314000000
polyhok,91,0,compilation,25842.345000000
polyhok,91,0,model_setup,438.769000000
polyhok,91,0,batch_loading,81788.193000000
polyhok,91,0,training_total,709906.402000000
polyhok,91,0,epoch_average,7099.064020000
polyhok,91,0,batch_average,26.344605130
polyhok,91,0,prediction_total,6295.321000000
polyhok,91,0,cpu_gpu_transfer,33090.124000000
polyhok,91,0,gpu_cpu_transfer,4011.044000000
polyhok,91,0,gpu_compute,677558.525000000
polyhok,91,0,application_total,725210.621000000
polyhok,92,0,compilation,19218.570000000
polyhok,92,0,model_setup,459.077000000
polyhok,92,0,batch_loading,77968.142000000
polyhok,92,0,training_total,706013.570000000
polyhok,92,0,epoch_average,7060.135700000
polyhok,92,0,batch_average,26.199384907
polyhok,92,0,prediction_total,6020.309000000
polyhok,92,0,cpu_gpu_transfer,29168.211000000
polyhok,92,0,gpu_cpu_transfer,3820.488000000
polyhok,92,0,gpu_compute,677480.725000000
polyhok,92,0,application_total,721039.362000000
polyhok,93,0,compilation,14909.096000000
polyhok,93,0,model_setup,431.274000000
polyhok,93,0,batch_loading,65120.609000000
polyhok,93,0,training_total,695431.803000000
polyhok,93,0,epoch_average,6954.318030000
polyhok,93,0,batch_average,25.817668067
polyhok,93,0,prediction_total,5365.077000000
polyhok,93,0,cpu_gpu_transfer,26968.208000000
polyhok,93,0,gpu_cpu_transfer,3341.125000000
polyhok,93,0,gpu_compute,669294.721000000
polyhok,93,0,application_total,709034.105000000
polyhok,94,0,compilation,13935.422000000
polyhok,94,0,model_setup,420.265000000
polyhok,94,0,batch_loading,78667.095000000
polyhok,94,0,training_total,707292.780000000
polyhok,94,0,epoch_average,7072.927800000
polyhok,94,0,batch_average,26.250033457
polyhok,94,0,prediction_total,6169.589000000
polyhok,94,0,cpu_gpu_transfer,32740.136000000
polyhok,94,0,gpu_cpu_transfer,3898.316000000
polyhok,94,0,gpu_compute,675361.750000000
polyhok,94,0,application_total,722696.099000000
polyhok,95,0,compilation,13738.932000000
polyhok,95,0,model_setup,438.004000000
polyhok,95,0,batch_loading,64954.435000000
polyhok,95,0,training_total,695612.384000000
polyhok,95,0,epoch_average,6956.123840000
polyhok,95,0,batch_average,25.825307955
polyhok,95,0,prediction_total,6345.536000000
polyhok,95,0,cpu_gpu_transfer,26566.815000000
polyhok,95,0,gpu_cpu_transfer,4159.910000000
polyhok,95,0,gpu_compute,670069.569000000
polyhok,95,0,application_total,711450.196000000
polyhok,96,0,compilation,14096.066000000
polyhok,96,0,model_setup,439.504000000
polyhok,96,0,batch_loading,75248.575000000
polyhok,96,0,training_total,702923.862000000
polyhok,96,0,epoch_average,7029.238620000
polyhok,96,0,batch_average,26.096494647
polyhok,96,0,prediction_total,6731.982000000
polyhok,96,0,cpu_gpu_transfer,36855.455000000
polyhok,96,0,gpu_cpu_transfer,4137.439000000
polyhok,96,0,gpu_compute,667483.359000000
polyhok,96,0,application_total,719149.154000000
polyhok,97,0,compilation,13912.799000000
polyhok,97,0,model_setup,410.832000000
polyhok,97,0,batch_loading,64056.234000000
polyhok,97,0,training_total,694076.329000000
polyhok,97,0,epoch_average,6940.763290000
polyhok,97,0,batch_average,25.768867063
polyhok,97,0,prediction_total,6275.897000000
polyhok,97,0,cpu_gpu_transfer,26196.935000000
polyhok,97,0,gpu_cpu_transfer,4081.062000000
polyhok,97,0,gpu_compute,668920.354000000
polyhok,97,0,application_total,709829.950000000
polyhok,98,0,compilation,24091.908000000
polyhok,98,0,model_setup,430.001000000
polyhok,98,0,batch_loading,64114.798000000
polyhok,98,0,training_total,693389.269000000
polyhok,98,0,epoch_average,6933.892690000
polyhok,98,0,batch_average,25.741850892
polyhok,98,0,prediction_total,5871.016000000
polyhok,98,0,cpu_gpu_transfer,26237.602000000
polyhok,98,0,gpu_cpu_transfer,3777.985000000
polyhok,98,0,gpu_compute,668046.084000000
polyhok,98,0,application_total,707880.986000000
polyhok,99,0,compilation,14302.677000000
polyhok,99,0,model_setup,388.955000000
polyhok,99,0,batch_loading,81348.666000000
polyhok,99,0,training_total,708858.751000000
polyhok,99,0,epoch_average,7088.587510000
polyhok,99,0,batch_average,26.303206952
polyhok,99,0,prediction_total,6527.019000000
polyhok,99,0,cpu_gpu_transfer,33901.875000000
polyhok,99,0,gpu_cpu_transfer,4190.407000000
polyhok,99,0,gpu_compute,675684.270000000
polyhok,99,0,application_total,724665.717000000
polyhok,100,0,compilation,14259.621000000
polyhok,100,0,model_setup,467.137000000
polyhok,100,0,batch_loading,76416.543000000
polyhok,100,0,training_total,703452.157000000
polyhok,100,0,epoch_average,7034.521570000
polyhok,100,0,batch_average,26.113847546
polyhok,100,0,prediction_total,6304.804000000
polyhok,100,0,cpu_gpu_transfer,37228.684000000
polyhok,100,0,gpu_cpu_transfer,3958.698000000
polyhok,100,0,gpu_compute,667309.775000000
polyhok,100,0,application_total,718626.498000000
polyhok,101,0,compilation,15346.117000000
polyhok,101,0,model_setup,459.558000000
polyhok,101,0,batch_loading,65502.158000000
polyhok,101,0,training_total,694478.841000000
polyhok,101,0,epoch_average,6944.788410000
polyhok,101,0,batch_average,25.783637026
polyhok,101,0,prediction_total,5833.622000000
polyhok,101,0,cpu_gpu_transfer,26277.984000000
polyhok,101,0,gpu_cpu_transfer,3708.150000000
polyhok,101,0,gpu_compute,669166.716000000
polyhok,101,0,application_total,708857.455000000
